symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
010950.KS,010950,S-Oil,S-Oil,정유,"국내 3위 정유, 아람코 계열",133700.0,137500.0,132100.0,134500.0,134300.0,134500.0,0.15,-0.45,0.6,4.04,2.24,1.2,Bullish,66.7,141300.0,50600.0,-4.8,1.37,,,,,,,,3649.2255,2104.3254,1544.9002,Bullish,20.25,1.148,Strong Uptrend,5,114028.0,17.95,False,99712.0,34.89,False,80474.0,67.13,False,0,65.0,72.4,50,81.05,59.25,65.68
006260.KS,006260,LS,LS,산업재,LS (KOSPI200),422000.0,473000.0,421500.0,453000.0,418500.0,453000.0,8.24,0.84,7.35,12.2,4.74,0.12,Bullish,77.9,453000.0,118700.0,0.0,1.91,,,,,,,,40604.8177,29542.8768,11061.9409,Bullish,68.67,0.996,Strong Uptrend,5,283545.0,59.76,False,242184.0,87.05,False,209107.0,116.64,False,0,65.0,67.4,50,73.4,75.75,64.94
047040.KS,047040,Daewoo Engineering & Construction,대우건설,건설,주택·토목·플랜트 중심 종합건설사,36450.0,36450.0,34800.0,35000.0,36900.0,35000.0,-5.15,-1.22,-3.98,4.53,0.0,0.55,Strong Bearish,74.1,37150.0,3245.0,-5.8,0.25,,,,,,,,5206.0463,4795.0686,410.9777,Positive,92.72,0.778,Strong Uptrend,5,16490.0,112.25,False,10177.0,243.91,False,7046.0,396.74,False,0,68.0,49.6,50,38.16,47.0,53.22
011070.KS,011070,"LG Innotek Co., Ltd.",LG이노텍,기술,LG이노텍 (KOSPI200),589000.0,600000.0,568000.0,573000.0,592000.0,573000.0,-3.21,-0.51,-2.72,5.43,1.87,0.85,Bearish,79.0,592000.0,137600.0,-3.2,0.94,,,,,,,,69646.9669,53012.626,16634.3409,Positive,86.66,0.884,Strong Uptrend,5,325308.0,76.14,False,295288.0,94.05,False,231228.0,147.81,False,0,65.0,49.6,50,56.36,47.0,55.05
071050.KS,071050,"Korea Investment Holdings Co., Ltd.",한국금융지주,금융 서비스,한국금융지주 (KOSPI200),250500.0,253000.0,239500.0,240000.0,249000.0,240000.0,-3.61,0.6,-4.19,5.39,1.0,0.2,Strong Bearish,47.3,292500.0,70900.0,-17.9,1.2,,,,,,,,6680.7234,8038.5731,-1357.8498,Bearish,27.08,0.401,Strong Uptrend,5,236663.0,1.41,True,203387.0,18.0,False,170486.0,40.77,False,1,86.67,63.0,50,57.9,56.75,66.11
018260.KS,018260,Samsung SDS,삼성에스디에스,IT서비스,삼성그룹 IT서비스·물류 BPO,170700.0,170800.0,166000.0,166200.0,170200.0,166200.0,-2.35,0.29,-2.64,2.81,0.06,0.12,Strong Bearish,48.8,195000.0,116400.0,-14.8,0.72,,,,,,,,2953.9597,3220.5361,-266.5765,Bearish,33.77,0.498,Downtrend,2,165995.0,0.12,True,169619.0,-2.02,False,163939.0,1.38,True,2,57.33,54.0,50,27.55,52.75,50.11
259960.KS,259960,"KRAFTON, Inc.",크래프톤,커뮤니케이션 서비스,크래프톤 (KOSPI200),278000.0,290000.0,259000.0,265000.0,277500.0,265000.0,-4.5,0.18,-4.68,11.15,4.32,2.16,Bearish,55.3,386000.0,211000.0,-31.3,3.05,,,,,,,,8790.6022,6831.2388,1959.3634,Positive,26.26,0.659,Downtrend,2,246775.0,7.39,False,248108.0,6.81,False,291665.0,-9.14,False,0,24.0,76.6,50,26.66,57.5,46.1
443060.KS,443060,HDHMS,HD현대마린솔루션,산업재,HD현대마린솔루션 (KOSPI200),266000.0,269500.0,259000.0,265500.0,268500.0,265500.0,-1.12,-0.93,-0.19,3.95,1.32,2.44,Long Lower Doji,72.9,280500.0,152700.0,-5.3,0.68,,,,,,,,23821.2661,16036.2068,7785.0593,Positive,72.97,0.851,Downtrend,2,187673.0,41.47,False,192322.0,38.05,False,196821.0,34.89,False,0,32.0,53.2,50,73.4,56.5,49.56
307950.KS,307950,Hyundai Autoever Corporation,현대오토에버,기술,현대오토에버 (KOSPI200),484000.0,484000.0,450000.0,450500.0,474000.0,450500.0,-4.96,2.11,-6.92,7.02,0.0,0.1,Strong Bearish,56.5,505000.0,117800.0,-10.8,1.13,,,,,,,,14734.6075,9273.4441,5461.1634,Positive,29.94,0.734,Uptrend,4,420758.0,7.07,False,365421.0,23.28,False,261948.0,71.98,False,0,56.0,67.6,50,56.36,56.75,57.83
323410.KS,323410,KakaoBank Corp.,카카오뱅크,금융 서비스,카카오뱅크 (KOSPI200),24450.0,24700.0,24200.0,24350.0,24550.0,24350.0,-0.81,-0.41,-0.41,2.04,1.02,0.61,Bearish Rejection,44.9,37000.0,21050.0,-34.2,1.19,,,,,,,,32.4069,102.5358,-70.1288,Bearish,10.05,0.305,Neutral,3,25178.0,-3.29,False,23504.0,3.6,False,24742.0,-1.58,True,1,54.67,58.0,50,57.9,54.5,55.04
005940.KS,005940,"NH Investment & Securities Co., Ltd.",NH투자증권,금융 서비스,NH투자증권 (KOSPI200),34600.0,34800.0,33500.0,33650.0,34600.0,33650.0,-2.75,0.0,-2.75,3.76,0.58,0.43,Strong Bearish,48.6,39200.0,13380.0,-14.2,0.77,,,,,,,,643.4753,803.3875,-159.9122,Bearish,20.87,0.433,Strong Uptrend,5,32671.0,3.0,False,27150.0,23.94,False,23308.0,44.37,False,0,75.0,54.0,50,57.9,52.75,59.96
352820.KS,352820,HYBE Co.,하이브,엔터테인먼트,BTS 소속 K-POP 최대 기획사,271000.0,278000.0,260000.0,263000.0,252500.0,263000.0,4.16,7.33,-2.95,6.64,2.58,1.11,Bearish,44.9,404500.0,228000.0,-35.0,2.19,,,,,,,,-14430.6052,-18286.7267,3856.1216,Bullish,12.02,0.736,Downtrend,2,320083.0,-17.83,False,319750.0,-17.75,False,302079.0,-12.94,False,0,24.0,81.0,50,73.12,68.25,55.24
007660.KS,007660,"ISU Petasys Co., Ltd.",이수페타시스,기술,이수페타시스 (KOSPI200),151700.0,156200.0,147600.0,150300.0,146000.0,150300.0,2.95,3.9,-0.92,5.67,2.97,1.78,Bearish Rejection,62.3,161400.0,31850.0,-6.9,0.98,,,,,,,,10296.6348,8215.1908,2081.444,Positive,56.52,0.768,Uptrend,4,118483.0,26.85,False,121093.0,24.12,False,91770.0,63.78,False,0,56.0,63.6,50,56.36,53.5,56.5
005830.KS,005830,"DB Insurance Co., Ltd.",DB손해보험,금융 서비스,DB손해보험 (KOSPI200),170700.0,171500.0,166500.0,167600.0,172200.0,167600.0,-2.67,-0.87,-1.82,2.93,0.47,0.64,Bearish,46.2,205500.0,85200.0,-18.4,0.84,,,,,,,,-180.8527,-461.8574,281.0047,Positive,10.47,0.421,Uptrend,4,175090.0,-4.28,False,151346.0,10.74,False,138519.0,20.99,False,0,63.0,70.6,50,57.9,52.75,60.51
001440.KS,001440,"Taihan Cable & Solution Co., Ltd.",대한전선,산업재,대한전선 (KOSPI200),51700.0,59400.0,49600.0,56300.0,51200.0,56300.0,9.96,0.98,8.9,18.96,6.0,4.06,Bullish,83.5,56300.0,11350.0,0.0,2.92,,,,,,,,5137.4338,3500.6431,1636.7906,Bullish,80.95,1.071,Strong Uptrend,5,33235.0,69.4,False,28877.0,94.96,False,22431.0,150.99,False,0,65.0,62.4,50,73.4,75.75,63.69
039490.KS,039490,"Kiwoom Securities Co., Ltd.",키움증권,금융 서비스,키움증권 (KOSPI200),426000.0,431000.0,396000.0,398000.0,423500.0,398000.0,-6.02,0.59,-6.57,8.22,1.17,0.47,Strong Bearish,38.5,495500.0,118300.0,-19.7,2.54,,,,,,,,-1473.9175,3696.7145,-5170.632,Bearish,18.72,-0.049,Uptrend,4,441050.0,-9.76,False,372104.0,6.96,False,295974.0,34.47,False,0,56.0,47.0,50,57.9,64.25,53.66
028050.KS,028050,"Samsung E&A Co., Ltd.",삼성E&A,산업재,삼성E&A (KOSPI200),53700.0,54100.0,52700.0,53100.0,54300.0,53100.0,-2.21,-1.1,-1.12,2.61,0.74,0.74,Bearish,63.6,56300.0,18850.0,-5.7,0.36,,,,,,,,4084.2511,4220.7998,-136.5488,Bearish,26.49,0.682,Strong Uptrend,5,39382.0,34.83,False,32555.0,63.11,False,29041.0,82.84,False,0,68.0,52.0,50,73.4,47.0,59.11
003230.KS,003230,"Samyang Foods Co., Ltd.",삼양식품,필수 소비재,삼양식품 (KOSPI200),1310000.0,1374000.0,1300000.0,1341000.0,1314000.0,1341000.0,2.05,-0.3,2.37,5.65,2.52,0.76,Bullish,58.9,1630000.0,926000.0,-17.7,1.31,,,,,,,,36375.6575,40811.7537,-4436.0962,Improving,21.75,0.685,Downtrend,2,1193017.0,12.4,False,1235133.0,8.57,False,1297496.0,3.35,False,0,39.0,82.0,50,41.38,67.5,55.16
016360.KS,016360,Samsung Securities,삼성증권,증권,삼성그룹 계열 대형 증권사,109500.0,110500.0,107200.0,107500.0,108700.0,107500.0,-1.1,0.74,-1.83,3.01,0.91,0.27,Bearish,53.2,114500.0,44900.0,-6.1,1.01,,,,,,,,3068.2035,3401.7023,-333.4988,Bearish,21.74,0.52,Strong Uptrend,5,100808.0,6.64,False,90421.0,18.89,False,80016.0,34.35,False,0,68.0,60.0,50,61.17,55.5,60.13
000880.KS,000880,Hanwha Corporation,한화,산업재,한화 (KOSPI200),132300.0,138800.0,131600.0,133400.0,132500.0,133400.0,0.68,-0.15,0.83,5.44,4.08,0.53,Bullish,60.3,139200.0,44050.0,-4.2,1.98,,,,,,,,3409.8686,2877.7132,532.1554,Positive,19.5,0.785,Strong Uptrend,5,122862.0,8.58,False,107602.0,23.98,False,96420.0,38.35,False,0,65.0,79.0,50,73.4,66.75,66.94
062040.KS,062040,SANIL ELECTRIC,산일전기,산업재,산일전기 (KOSPI200),222500.0,281500.0,218500.0,266000.0,221000.0,266000.0,20.36,0.68,19.55,28.31,6.97,1.8,Strong Bullish,79.6,266000.0,48850.0,0.0,4.41,,,,,,,,23097.5525,17152.2465,5945.306,Bullish,79.33,1.014,Strong Uptrend,5,162933.0,63.26,False,152532.0,74.39,False,127304.0,108.95,False,0,65.0,62.0,50,73.4,75.75,63.59
267270.KS,267270,HD건설기계,HD건설기계,Unknown,HD건설기계 (KOSPI),197900.0,201000.0,182000.0,183900.0,196000.0,183900.0,-6.17,0.97,-7.07,9.6,1.57,0.96,Strong Bearish,63.8,198100.0,64100.0,-7.2,1.17,,,,,,,,14096.3096,12542.8051,1553.5044,Positive,39.55,0.702,Strong Uptrend,5,144868.0,26.94,False,123432.0,48.99,False,104985.0,75.17,False,0,68.0,62.6,50,49.6,51.0,58.59
003490.KS,003490,Korean Air Lines,대한항공,항공,"국내 1위 항공사, 아시아나 합병",24800.0,24950.0,24350.0,24550.0,25100.0,24550.0,-2.19,-1.2,-1.01,2.42,0.6,0.81,Bearish,49.1,28950.0,20200.0,-15.2,1.15,,,,,,,,69.5336,78.8284,-9.2948,Bearish,11.9,0.502,Uptrend,4,24733.0,-0.74,True,23608.0,3.99,False,23470.0,4.6,False,1,74.67,60.0,50,52.67,56.75,60.98
009830.KS,009830,Hanwha Solutions Corporation,한화솔루션,기술,한화솔루션 (KOSPI200),48950.0,55400.0,48950.0,50700.0,47950.0,50700.0,5.74,2.09,3.58,13.18,9.6,0.0,Bullish,62.7,58500.0,22250.0,-13.3,2.74,,,,,,,,1938.3441,1044.4451,893.899,Positive,39.15,0.894,Strong Uptrend,5,44918.0,12.87,False,36290.0,39.71,False,34048.0,48.91,False,0,68.0,73.0,50,56.36,81.5,65.25
005387.KS,005387,현대차2우B,현대차2우B,Unknown,현대차2우B (KOSPI),258500.0,259500.0,248000.0,248000.0,258500.0,248000.0,-4.06,0.0,-4.06,4.45,0.39,0.0,Strong Bearish,48.1,323500.0,143500.0,-23.3,0.94,,,,,,,,112.3213,-1464.6152,1576.9365,Positive,12.95,0.548,Neutral,3,259150.0,-4.3,False,241564.0,2.66,False,204275.0,21.4,False,0,51.0,67.6,50,49.6,52.75,54.91
090430.KS,090430,Amorepacific Corporation,아모레퍼시픽,필수 소비재,아모레퍼시픽 (KOSPI200),140700.0,141400.0,134300.0,135300.0,141400.0,135300.0,-4.31,-0.5,-3.84,5.05,0.5,0.71,Strong Bearish,48.9,165100.0,114500.0,-18.0,1.58,,,,,,,,1513.5519,344.4782,1169.0737,Positive,18.93,0.551,Uptrend,4,139573.0,-3.06,False,132072.0,2.44,False,129861.0,4.19,False,0,63.0,73.6,50,41.38,64.25,59.93
326030.KS,326030,"SK Biopharmaceuticals Co., Ltd.",SK바이오팜,헬스케어,SK바이오팜 (KOSPI200),101600.0,102000.0,99900.0,99900.0,101800.0,99900.0,-1.87,-0.2,-1.67,2.07,0.39,0.0,Strong Bearish,46.5,140700.0,88500.0,-29.0,1.04,,,,,,,,350.1866,296.8035,53.3831,Positive,13.82,0.431,Strong Downtrend,1,103533.0,-3.51,False,115099.0,-13.21,False,107385.0,-6.97,False,0,27.0,67.6,50,26.53,61.25,45.1
066970.KS,066970,L&F,엘앤에프,산업재,엘앤에프 (KOSPI200),208000.0,210500.0,192100.0,195100.0,209000.0,195100.0,-6.65,-0.48,-6.2,8.85,1.2,1.44,Strong Bearish,61.3,209000.0,47800.0,-6.7,0.7,,,,,,,,15421.7652,15587.3915,-165.6263,Bearish,26.78,0.67,Strong Uptrend,5,143140.0,36.3,False,131128.0,48.79,False,101065.0,93.04,False,0,68.0,49.0,50,73.4,47.0,58.36
377300.KS,377300,Kakao Pay Corp.,카카오페이,기술,카카오페이 (KOSPI200),0.0,55700.0,55700.0,55700.0,56600.0,55700.0,-1.59,-100.0,,,,,Flat,51.5,93800.0,29050.0,-40.6,0.0,,,,,,,,187.816,-200.3502,388.1662,Positive,20.35,0.653,Downtrend,2,58258.0,-4.39,False,54723.0,1.79,True,55957.0,-0.46,True,2,49.33,70.6,50,56.36,50.5,55.95
078930.KS,078930,GS,GS,산업재,GS (KOSPI200),81300.0,84000.0,81000.0,81900.0,82100.0,81900.0,-0.24,-0.97,0.74,3.69,2.58,0.37,Bullish,71.1,82100.0,36900.0,-0.2,1.44,,,,,,,,3232.9936,2226.1686,1006.8249,Bullish,27.55,0.974,Strong Uptrend,5,69370.0,18.06,False,63700.0,28.57,False,55077.0,48.7,False,0,65.0,67.4,50,73.4,55.5,62.91
180640.KS,180640,Hanjin Kal,한진칼,경기 소비재,한진칼 (KOSPI200),112200.0,112900.0,110100.0,112700.0,113300.0,112700.0,-0.53,-0.97,0.45,2.5,0.18,1.87,Bullish Reversal,45.6,173000.0,79100.0,-34.9,0.98,,,,,,,,-1283.9217,-1547.475,263.5533,Positive,11.91,0.424,Neutral,3,122293.0,-7.84,False,117578.0,-4.15,False,116918.0,-3.61,False,0,43.0,81.2,50,57.45,55.5,57.37
082740.KS,082740,"Hanwha Engine Co., Ltd.",한화엔진,산업재,한화엔진 (KOSPI200),85900.0,90200.0,85500.0,88000.0,87700.0,88000.0,0.34,-2.05,2.44,5.47,2.56,0.47,Bullish,77.7,88500.0,24400.0,-0.6,0.69,,,,,,,,9940.0503,6027.7346,3912.3156,Positive,110.53,0.93,Strong Uptrend,5,53767.0,63.67,False,49935.0,76.23,False,43336.0,103.06,False,0,65.0,54.0,50,73.4,55.25,59.53
161390.KS,161390,Hankook Tire & Tech,한국타이어앤테크놀로지,타이어,국내 1위 타이어 제조,60600.0,61000.0,59000.0,59200.0,61200.0,59200.0,-3.27,-0.98,-2.31,3.3,0.66,0.33,Strong Bearish,46.4,75900.0,37550.0,-22.0,1.45,,,,,,,,592.2679,591.966,0.3019,Positive,23.82,0.415,Neutral,3,62270.0,-4.93,False,61014.0,-2.97,False,51171.0,15.69,False,0,51.0,73.6,50,33.11,56.75,54.34
000100.KS,000100,Yuhan Corporation,유한양행,제약,"국내 대형 제약사, 레이저티닙 개발",93200.0,93400.0,91600.0,91600.0,93200.0,91600.0,-1.72,0.0,-1.72,1.93,0.21,0.0,Strong Bearish,37.9,135800.0,91400.0,-32.5,1.28,,,,,,,,-1295.1666,-1246.308,-48.8587,Bearish,8.56,0.167,Strong Downtrend,0,100115.0,-8.51,False,107310.0,-14.64,False,110331.0,-16.98,False,0,0.0,55.0,50,37.55,54.5,34.83
454910.KS,454910,Doosan Robotics Inc.,두산로보틱스,산업재,두산로보틱스 (KOSPI200),120000.0,120700.0,106400.0,110200.0,102200.0,110200.0,7.83,17.42,-8.17,11.92,0.58,3.17,Strong Bearish,73.6,120800.0,46400.0,-8.8,7.1,,,,,,,,3635.8828,1671.141,1964.7418,Bullish,30.38,1.122,Uptrend,4,94262.0,16.91,False,90067.0,22.35,False,75702.0,45.57,False,0,56.0,48.0,50,73.4,63.5,56.16
052690.KS,052690,"KEPCO Engineering & Construction Company, Inc.",한전기술,산업재,한전기술 (KOSPI200),0.0,188600.0,188600.0,188600.0,193300.0,188600.0,-2.43,-100.0,,,,,Flat,58.9,194800.0,60100.0,-3.2,0.0,,,,,,,,7927.2427,7093.0455,834.1971,Positive,26.17,0.717,Strong Uptrend,5,164257.0,14.82,False,133258.0,41.53,False,111350.0,69.38,False,0,65.0,70.6,50,73.4,47.0,62.86
241560.KS,241560,Doosan Bobcat Inc.,두산밥캣,산업재,두산밥캣 (KOSPI200),74000.0,75000.0,71500.0,72000.0,74500.0,72000.0,-3.36,-0.67,-2.7,4.73,1.35,0.68,Bearish,57.9,76500.0,44800.0,-5.9,1.37,,,,,,,,3298.9128,3140.165,158.7478,Positive,27.51,0.606,Strong Uptrend,5,64282.0,12.01,False,61556.0,16.97,False,58072.0,23.98,False,0,68.0,76.6,50,73.4,51.0,65.66
000990.KS,000990,DB하이텍,DB하이텍,Unknown,DB하이텍 (KOSPI),156600.0,163900.0,152500.0,158500.0,152600.0,158500.0,3.87,2.62,1.21,7.28,3.45,2.62,Bullish,79.0,159000.0,38100.0,-0.3,0.96,,,,,,,,17803.9364,12862.4607,4941.4757,Positive,90.27,0.89,Strong Uptrend,5,99400.0,59.46,False,85696.0,84.96,False,66914.0,136.87,False,0,65.0,57.0,50,49.6,64.25,57.61
064400.KS,064400,LG CNS,LG씨엔에스,기술,LG씨엔에스 (KOSPI200),67100.0,67500.0,64600.0,65000.0,66700.0,65000.0,-2.55,0.6,-3.13,4.32,0.6,0.6,Strong Bearish,50.4,97400.0,50200.0,-33.3,1.16,,,,,,,,973.3142,717.4879,255.8263,Positive,22.5,0.559,Strong Downtrend,1,65700.0,-1.07,True,64202.0,1.24,True,65909.0,-1.38,True,3,44.0,67.6,50,56.36,50.0,53.55
010060.KS,010060,OCI Holdings Company Ltd.,OCI홀딩스,금융 서비스,OCI홀딩스 (KOSPI200),368000.0,388000.0,355000.0,368000.0,371500.0,368000.0,-0.94,-0.94,0.0,8.97,5.43,3.53,Long Upper Doji,73.9,384000.0,64600.0,-4.2,0.74,,,,,,,,50005.8637,40104.9901,9900.8736,Positive,104.78,0.823,Strong Uptrend,5,198513.0,85.38,False,154184.0,138.68,False,121549.0,202.76,False,0,65.0,47.2,50,57.9,51.5,55.13
032640.KS,032640,LG Uplus,LG유플러스,통신,이동통신·초고속인터넷·IPTV,16000.0,16140.0,15820.0,15840.0,16050.0,15840.0,-1.31,-0.31,-1.0,2.0,0.88,0.12,Bearish,41.2,17810.0,11310.0,-11.1,1.09,,,,,,,,78.3055,243.7425,-165.437,Bearish,17.04,0.212,Uptrend,4,16166.0,-2.02,False,15711.0,0.82,True,15032.0,5.38,False,1,74.67,60.0,50,69.27,61.25,63.92
001040.KS,001040,CJ Corporation,CJ,지주사,식품·물류·바이오·엔터 지주,225500.0,228000.0,221000.0,224500.0,227500.0,224500.0,-1.32,-0.88,-0.44,3.1,1.11,1.55,Bearish,62.9,232000.0,113500.0,-3.2,0.64,,,,,,,,6798.0329,4823.8354,1974.1974,Positive,24.03,0.837,Strong Uptrend,5,205007.0,9.51,False,192452.0,16.65,False,176351.0,27.3,False,0,65.0,56.6,50,78.81,51.5,60.62
029780.KS,029780,"Samsung Card Co., Ltd.",삼성카드,금융 서비스,삼성카드 (KOSPI200),52600.0,53400.0,52600.0,53300.0,53000.0,53300.0,0.57,-0.75,1.33,1.52,0.19,0.0,Strong Bullish,42.6,67400.0,40600.0,-20.9,1.36,,,,,,,,-754.3607,-845.2077,90.847,Positive,5.57,0.345,Neutral,3,57385.0,-7.12,False,55715.0,-4.33,False,52685.0,1.17,True,1,62.67,87.6,50,57.9,65.0,65.89
034220.KS,034220,"LG Display Co., Ltd.",LG디스플레이,기술,LG디스플레이 (KOSPI200),0.0,12260.0,12260.0,12260.0,12430.0,12260.0,-1.37,-100.0,,,,,Flat,45.9,15850.0,8080.0,-22.6,0.0,,,,,,,,216.2042,390.8513,-174.6471,Bearish,38.95,0.377,Downtrend,2,12305.0,-0.37,True,12390.0,-1.05,True,11699.0,4.8,False,2,57.33,60.0,50,56.36,57.25,56.38
021240.KS,021240,Coway,코웨이,가전·렌탈,정수기·공기청정기 렌탈 1위,87500.0,89800.0,86000.0,86100.0,87400.0,86100.0,-1.49,0.11,-1.6,4.34,2.63,0.11,Bearish Rejection,63.8,113200.0,70900.0,-23.9,0.83,,,,,,,,2646.0541,1990.8369,655.2172,Positive,22.69,0.788,Downtrend,2,79308.0,8.56,False,82202.0,4.74,False,90789.0,-5.16,False,0,39.0,63.6,50,33.57,57.25,48.36
128940.KS,128940,Hanmi Pharmaceutical,한미약품,제약,"국내 제약 R&D 선도, 신약 수출",481500.0,483500.0,456500.0,460000.0,483000.0,460000.0,-4.76,-0.31,-4.47,5.61,0.42,0.73,Strong Bearish,36.4,626000.0,239000.0,-26.5,1.72,,,,,,,,-10540.1595,-6775.1502,-3765.0093,Bearish,13.44,-0.111,Uptrend,4,529875.0,-13.19,False,490533.0,-6.22,False,400704.0,14.8,False,0,56.0,47.0,50,37.55,64.25,50.61
103590.KS,103590,일진전기,일진전기,Unknown,일진전기 (KOSPI),120900.0,128200.0,116700.0,122500.0,119600.0,122500.0,2.42,1.09,1.32,9.51,4.71,3.47,Bullish,84.2,122500.0,22900.0,0.0,2.18,,,,,,,,9820.3806,5843.1094,3977.2712,Bullish,66.12,1.05,Strong Uptrend,5,80623.0,51.94,False,69508.0,76.24,False,53630.0,128.42,False,0,65.0,62.4,50,49.6,75.75,60.12
036570.KS,036570,NCsoft Corporation,NC,게임,리니지·블레이드&소울 MMORPG,277500.0,280500.0,270000.0,270500.0,277500.0,270500.0,-2.52,0.0,-2.52,3.78,1.08,0.18,Strong Bearish,61.2,277500.0,135800.0,-2.5,0.65,,,,,,,,12639.844,11436.3545,1203.4895,Positive,36.42,0.718,Strong Uptrend,5,230035.0,17.59,False,222957.0,21.32,False,210042.0,28.78,False,0,65.0,59.6,50,35.91,47.0,54.49
138930.KS,138930,BNK Financial Group Inc.,BNK금융지주,금융 서비스,BNK금융지주 (KOSPI200),18700.0,18880.0,18540.0,18730.0,18860.0,18730.0,-0.69,-0.85,0.16,1.82,0.8,0.86,Long Lower Doji,51.8,22650.0,9950.0,-17.3,0.93,,,,,,,,135.1326,115.1883,19.9442,Positive,13.79,0.588,Uptrend,4,18917.0,-0.99,True,17191.0,8.95,False,15406.0,21.58,False,1,74.67,77.2,50,57.9,62.25,66.61
005385.KS,005385,현대차우,현대차우,Unknown,현대차우 (KOSPI),259500.0,260500.0,249000.0,249000.0,259500.0,249000.0,-4.05,0.0,-4.05,4.43,0.39,0.0,Strong Bearish,48.3,321500.0,142900.0,-22.6,1.13,,,,,,,,549.8532,-829.1021,1378.9553,Positive,13.54,0.532,Neutral,3,258692.0,-3.75,False,239166.0,4.11,False,201645.0,23.48,False,0,51.0,67.6,50,49.6,56.75,55.31
004020.KS,004020,Hyundai Steel,현대제철,철강,"현대차 계열 철강, 전기로·고로",45000.0,45000.0,42400.0,42550.0,45750.0,42550.0,-6.99,-1.64,-5.44,5.78,0.0,0.33,Strong Bearish,58.6,46500.0,22950.0,-8.5,1.31,,,,,,,,2000.7779,1565.1049,435.6731,Positive,31.38,0.721,Strong Uptrend,5,36920.0,15.25,False,33988.0,25.19,False,33165.0,28.3,False,0,68.0,73.6,50,41.7,51.0,60.16
450080.KS,450080,ECOPRO MAT,에코프로머티,산업재,에코프로머티 (KOSPI200),83800.0,84100.0,79700.0,80300.0,83700.0,80300.0,-4.06,0.12,-4.18,5.25,0.36,0.72,Strong Bearish,56.1,86400.0,41050.0,-7.1,0.53,,,,,,,,3939.2371,3458.7898,480.4473,Positive,30.54,0.657,Strong Uptrend,5,70003.0,14.71,False,64614.0,24.28,False,57829.0,38.86,False,0,68.0,64.6,50,73.4,47.0,62.26
271560.KS,271560,ORION Corp.,오리온,필수 소비재,오리온 (KOSPI200),144600.0,147900.0,143600.0,143600.0,146000.0,143600.0,-1.64,-0.96,-0.69,2.97,2.28,0.0,Bearish Rejection,61.7,146000.0,99300.0,-1.6,0.77,,,,,,,,3451.3327,2654.3477,796.985,Positive,16.02,0.834,Strong Uptrend,5,132423.0,8.44,False,119478.0,20.19,False,114646.0,25.26,False,0,65.0,54.6,50,41.38,51.5,54.51
353200.KS,353200,대덕전자,대덕전자,Unknown,대덕전자 (KOSPI),117600.0,120000.0,112200.0,112800.0,115400.0,112800.0,-2.25,1.91,-4.08,6.63,2.04,0.51,Bearish,67.4,115400.0,13960.0,-2.3,0.68,,,,,,,,9351.6608,7933.0183,1418.6425,Positive,47.63,0.874,Strong Uptrend,5,76838.0,46.8,False,62615.0,80.15,False,42641.0,164.53,False,0,65.0,56.6,50,49.6,47.0,55.79
088980.KS,088980,맥쿼리인프라,맥쿼리인프라,Unknown,맥쿼리인프라 (KOSPI),11370.0,11390.0,11340.0,11350.0,11370.0,11350.0,-0.18,0.0,-0.18,0.44,0.18,0.09,Bearish,48.5,11980.0,10990.0,-5.3,0.88,,,,,,,,7.0129,4.8647,2.1481,Positive,1.71,0.497,Downtrend,2,11371.0,-0.18,True,11388.0,-0.33,True,11461.0,-0.97,True,3,64.0,70.6,50,49.6,51.5,59.44
489790.KS,489790,한화비전,한화비전,Unknown,한화비전 (KOSPI),82500.0,91800.0,81000.0,86200.0,81700.0,86200.0,5.51,0.98,4.48,13.09,6.79,1.82,Bullish,57.0,92700.0,35950.0,-7.0,3.16,,,,,,,,2477.342,1969.3591,507.9829,Bullish,27.69,0.814,Strong Uptrend,5,75778.0,13.75,False,61027.0,41.25,False,58106.0,48.35,False,0,68.0,82.4,50,49.6,75.75,66.02
022100.KS,022100,Posco Dx Company Ltd.,포스코DX,기술,포스코DX (KOSPI200),0.0,34900.0,34900.0,34900.0,36350.0,34900.0,-3.99,-100.0,,,,,Flat,55.5,42850.0,20250.0,-18.6,0.0,,,,,,,,932.5529,587.3263,345.2266,Positive,22.23,0.697,Uptrend,4,34158.0,2.17,False,31915.0,9.35,False,27755.0,25.74,False,0,63.0,70.6,50,56.36,52.75,60.28
175330.KS,175330,"JB Financial Group Co., Ltd.",JB금융지주,금융 서비스,JB금융지주 (KOSPI200),27050.0,27350.0,26850.0,27300.0,27100.0,27300.0,0.74,-0.18,0.92,1.85,0.18,0.74,Bullish,36.1,37500.0,17010.0,-27.2,1.03,,,,,,,,-661.5791,-235.6879,-425.8912,Improving,19.4,0.076,Uptrend,4,30364.0,-10.09,False,27408.0,-0.39,True,24711.0,10.48,False,1,74.67,68.0,50,57.9,65.0,64.59
